CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2486,Male,1,0,1,32,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,1,Credit card,21.9,705.76,0
2487,Male,0,1,1,46,1,Yes,Fiber optic,No,No internet service,No,Yes,No,No,One year,0,Credit card,49.74,2284.08,0
2488,Male,1,0,1,51,1,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,1,Credit card,67.39,3431.15,0
2489,Male,0,0,1,8,1,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,1,Bank transfer,30.81,240.23,0
2490,Male,0,0,1,32,1,No,DSL,Yes,No,No,No internet service,No internet service,No,Month-to-month,1,Electronic check,32.63,1041.34,0
2491,Male,0,1,0,59,1,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,1,Bank transfer,66.32,3903.6,0
2492,Male,0,0,1,20,1,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,0,Credit card,93.1,1857.66,0
2493,Male,0,0,1,57,1,No,No,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer,103.37,5895.13,0
2494,Female,0,1,1,68,1,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,1,Credit card,74.63,5077.8,1
2495,Female,0,1,1,9,1,Yes,DSL,No,Yes,No,No,No,No internet service,Two year,0,Credit card,67.47,598.7,0
2496,Male,0,0,0,5,1,No phone service,No,No internet service,No internet service,Yes,No,No,Yes,One year,1,Bank transfer,58.43,287.9,0
2497,Female,0,1,0,12,1,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,0,Credit card,39.29,472.87,0
2498,Female,1,0,1,64,1,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer,34.66,2214.61,0
2499,Male,1,0,1,19,1,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,0,Mailed check,99.19,1882.97,0
2500,Male,0,1,1,56,1,No,DSL,Yes,No,No,No,No internet service,Yes,Two year,0,Bank transfer,66.5,3728.26,1
2501,Male,0,1,0,45,0,No,No,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,1,Mailed check,99.03,4446.54,0
2502,Female,0,1,0,7,1,No phone service,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,0,Mailed check,90.41,628.4,1
2503,Female,0,0,0,9,1,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,1,Bank transfer,39.39,347.36,1
2504,Male,1,1,0,72,1,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,71.03,5106.71,0
2505,Male,0,0,0,66,1,Yes,DSL,No,No,No internet service,No,Yes,No,One year,0,Electronic check,64.4,4259.58,0
2506,Male,0,1,0,10,1,Yes,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer,62.39,621.43,0
2507,Female,1,0,1,11,0,Yes,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,1,Bank transfer,74.26,817.4,0
2508,Female,0,1,0,9,1,No,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,1,Credit card,118.21,1068.57,1
2509,Female,0,0,0,24,1,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,0,Credit card,101.29,2421.91,0
2510,Female,1,1,1,48,1,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,1,Bank transfer,110.37,5292.58,0
2511,Male,0,0,0,48,1,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,0,Electronic check,22.96,1108.72,0
2512,Male,1,1,1,10,1,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,0,Credit card,34.03,347.54,0
2513,Male,0,1,0,61,1,Yes,No,No,No internet service,No,Yes,Yes,No,Two year,0,Credit card,28.48,1734.74,0
2514,Male,0,0,1,35,0,No phone service,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,1,Electronic check,46.32,1618.7,1
2515,Female,0,1,1,38,1,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,1,Bank transfer,64.19,2444.36,0
2516,Female,1,0,1,52,1,Yes,No,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,1,Electronic check,84.21,4374.82,1
2517,Male,0,0,1,55,1,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,0,Mailed check,70.08,3846.74,0
2518,Male,0,1,1,0,1,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,1,Credit card,110.32,-4.85,0
2519,Female,0,0,0,55,0,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Two year,0,Credit card,113.99,6267.2,0
2520,Male,0,1,0,3,1,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,0,Credit card,36.35,100.09,0
2521,Female,0,1,1,29,1,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,1,Electronic check,105.29,3052.98,0
2522,Male,0,0,1,11,1,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,1,Electronic check,68.17,754.67,1
2523,Male,0,1,1,34,1,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,0,Bank transfer,65.33,2221.49,0
2524,Male,0,0,0,51,1,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,0,Credit card,98.49,5014.43,0
2525,Male,0,0,1,30,1,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,One year,1,Mailed check,29.31,878.1,0
2526,Male,0,1,1,67,1,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,1,Bank transfer,108.25,7256.93,0
2527,Male,0,1,1,51,1,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,1,Electronic check,87.09,4432.75,0
2528,Male,1,0,1,6,1,No phone service,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,0,Mailed check,107.53,636.38,0
2529,Female,0,0,0,21,1,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,1,Bank transfer,119.45,2505.86,1
2530,Female,1,1,1,55,0,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,1,Electronic check,71.8,3942.9,0
2531,Female,0,1,1,57,1,No,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,0,Mailed check,29.33,1680.51,0
2532,Female,0,1,0,63,1,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,0,Bank transfer,36.65,2310.58,0
2533,Female,0,1,1,11,1,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,1,Mailed check,52.36,571.71,0
2534,Male,0,0,1,6,1,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,1,Electronic check,30.36,186.26,1
2535,Male,0,1,0,54,1,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer,101.53,5480.12,1
2536,Female,0,0,0,61,1,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,One year,0,Electronic check,49.69,3023.73,1
2537,Male,0,0,0,72,0,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,1,Credit card,117.59,8461.22,0
2538,Female,0,1,1,54,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,0,Credit card,90.26,4876.89,0
2539,Female,0,0,1,35,1,No phone service,No,Yes,No,No internet service,Yes,Yes,Yes,Two year,1,Mailed check,37.34,1297.94,0
2540,Male,0,1,0,23,1,No phone service,No,No internet service,Yes,No,No,Yes,No,One year,0,Credit card,67.6,1550.25,1
2541,Male,0,0,0,43,1,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,1,Electronic check,66.69,2861.84,1
2542,Male,0,1,0,16,1,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,1,Mailed check,69.25,1102.02,0
2543,Female,0,0,1,1,1,Yes,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,1,Bank transfer,73.57,77.23,0
2544,Male,0,0,1,12,1,No,No,No internet service,Yes,Yes,No,No,Yes,One year,0,Electronic check,23.12,283.96,1
2545,Female,0,1,0,30,1,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,0,Bank transfer,88.63,2663.22,0
2546,Female,0,1,1,27,1,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,0,Bank transfer,68.72,1858.35,1
2547,Female,0,0,0,59,1,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,0,Bank transfer,99.1,5855.23,0
2548,Male,0,0,1,26,1,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,1,Bank transfer,101.53,2630.95,0
2549,Male,0,1,1,14,1,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,0,Electronic check,43.05,596.05,0
2550,Female,0,0,1,32,1,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,0,Credit card,24.84,793.17,0
2551,Male,0,1,1,19,1,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,1,Electronic check,90.32,1713.53,1
2552,Male,0,0,0,41,1,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,0,Credit card,117.78,4827.34,0
2553,Male,0,1,1,11,1,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,1,Bank transfer,64.67,705.5,0
2554,Female,1,0,1,72,0,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Two year,0,Credit card,45.96,3302.11,0
2555,Female,0,1,0,22,1,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,0,Bank transfer,35.67,784.92,0
2556,Male,1,1,1,71,0,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,1,Mailed check,48.74,3469.1,0
2557,Female,0,0,0,13,1,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer,52.79,684.11,0
2558,Male,0,1,0,24,1,No phone service,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,1,Credit card,62.39,1488.23,0
2559,Male,0,0,1,30,1,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,85.54,2570.32,0
2560,Male,0,1,1,53,1,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Two year,0,Mailed check,47.32,2503.78,1
2561,Male,0,1,0,4,1,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,One year,0,Bank transfer,25.1,95.3,0
2562,Female,0,1,0,12,1,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,57.33,684.45,0
2563,Female,0,0,0,27,1,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Two year,1,Credit card,105.56,2854.6,1
2564,Female,0,1,1,42,1,No phone service,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,0,Mailed check,69.84,2939.66,0
2565,Male,0,0,0,46,1,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,1,Electronic check,116.48,5359.84,0
2566,Male,0,1,0,70,1,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,0,Bank transfer,70.36,4921.65,0
2567,Male,0,0,0,37,1,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,1,Bank transfer,47.59,1757.04,0
2568,Female,0,0,1,66,1,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,1,Bank transfer,39.33,2588.27,0
2569,Male,0,0,0,61,1,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,1,Bank transfer,89.45,5465.12,1
2570,Female,1,1,1,38,1,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Two year,1,Credit card,73.64,2801.08,0
2571,Female,0,0,1,36,1,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,0,Mailed check,80.4,2884.94,1
2572,Female,1,1,0,7,1,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,1,Credit card,95.51,671.82,0
2573,Female,0,0,1,51,1,No phone service,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,0,Mailed check,92.59,4721.03,0
2574,Female,0,0,0,32,1,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,1,Electronic check,24.34,788.33,0
2575,Female,0,0,1,41,1,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Two year,1,Electronic check,100.26,4117.04,0
2576,Male,0,0,1,26,1,Yes,No,No internet service,Yes,No,No,No,No,Month-to-month,0,Mailed check,73.27,1898.45,1
2577,Male,1,1,0,7,1,No,DSL,Yes,No internet service,No,No,No,No,One year,1,Bank transfer,59.17,418.59,0
2578,Female,0,0,0,22,1,No,DSL,No,Yes,No,Yes,Yes,No internet service,One year,0,Electronic check,73.75,1622.21,1
2579,Female,0,0,0,63,1,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,1,Credit card,81.25,5112.49,0
2580,Male,0,1,1,19,0,No,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,0,Mailed check,34.95,668.02,0
2581,Female,0,0,1,15,0,Yes,No,No,No,No internet service,No,Yes,Yes,Month-to-month,1,Electronic check,61.74,927.05,1
2582,Female,1,0,0,16,1,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,1,Mailed check,53.56,847.57,0
2583,Male,0,0,0,18,0,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,1,Bank transfer,55.04,993.65,0
2584,Female,0,0,1,7,1,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,1,Mailed check,29.13,206.61,0
2585,Female,0,1,1,37,1,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Two year,1,Electronic check,35.98,1324.14,1
2586,Female,0,1,1,37,0,No phone service,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,0,Mailed check,36.18,1335.64,0
2587,Male,0,0,0,52,1,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,0,Electronic check,57.32,2982.36,1
2588,Male,0,1,1,30,1,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,0,Electronic check,109.45,3276.28,1
2589,Male,0,1,0,43,1,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,1,Electronic check,40.6,1752.85,0
2590,Female,0,0,1,59,1,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,1,Credit card,61.62,3626.13,0
2591,Female,0,1,1,16,1,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,1,Bank transfer,51.16,810.62,0
2592,Male,0,0,0,72,1,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,0,Bank transfer,98.74,7101.6,0
2593,Female,0,1,0,38,1,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,0,Mailed check,25.01,950.94,0
2594,Female,0,1,0,41,1,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,0,Mailed check,39.65,1628.05,0
2595,Female,0,1,1,47,1,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,1,Electronic check,41.06,1927.89,0
2596,Female,0,0,1,11,1,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,1,Bank transfer,119.3,1308.07,0
2597,Female,0,1,1,17,1,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,0,Mailed check,77.08,1316.55,1
2598,Male,0,0,0,5,1,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,0,Mailed check,33.9,160.87,1
2599,Female,0,0,1,42,1,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,One year,0,Bank transfer,47.22,1978.85,0
2600,Male,0,1,0,34,0,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,0,Electronic check,36.78,1241.3,0
2601,Female,0,0,0,53,1,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No,One year,1,Mailed check,32.46,1710.66,0
2602,Male,0,1,0,61,1,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,0,Electronic check,99.72,6079.99,0
2603,Female,0,0,1,68,1,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,1,Bank transfer,69.58,4725.34,1
2604,Male,0,0,1,15,1,No,No,No internet service,No,No,Yes,No internet service,Yes,Two year,1,Bank transfer,83.12,1242.17,0
2605,Female,0,1,0,7,1,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,1,Mailed check,53.13,378.33,0
2606,Male,0,1,1,30,1,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,1,Mailed check,75.37,2254.36,0
2607,Female,0,1,0,9,0,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer,45.76,417.44,0
2608,Male,0,1,0,55,1,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Electronic check,50.8,2797.5,0
2609,Female,0,0,1,69,1,No phone service,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,0,Electronic check,85.22,5876.71,0
2610,Male,0,0,0,19,1,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,0,Credit card,35.04,666.69,0
2611,Male,0,0,0,4,1,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,0,Bank transfer,81.72,325.77,0
2612,Female,0,1,1,22,1,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,0,Mailed check,105.22,2307.41,0
2613,Female,0,0,0,8,1,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,1,Bank transfer,32.04,264.46,0
2614,Male,0,1,0,57,1,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,0,Mailed check,109.75,6257.14,1
2615,Female,0,0,0,58,1,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,1,Electronic check,27.94,1628.12,0
2616,Male,0,1,0,53,1,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,0,Mailed check,54.89,2915.65,0
2617,Male,0,0,0,45,1,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,0,Credit card,81.05,3638.85,1
2618,Male,0,0,0,21,1,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,1,Electronic check,75.94,1588.89,1
2619,Female,0,1,0,63,1,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card,29.64,1860.23,0
2620,Male,0,0,1,7,0,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,0,Bank transfer,99.89,705.85,0
2621,Male,0,1,1,19,1,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,117.32,2236.33,1
2622,Female,1,0,0,50,1,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,1,Electronic check,38.12,1906.56,0
2623,Female,0,0,0,38,1,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,1,Mailed check,109.51,4153.46,1
2624,Female,1,1,1,36,1,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,1,Credit card,75.68,2717.19,0
2625,Female,0,1,1,49,1,No,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,1,Electronic check,113.59,5572.18,1
2626,Male,1,0,1,33,1,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,1,Credit card,37.61,1249.71,0
2627,Male,0,0,1,32,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,99.2,3168.39,0
2628,Male,0,0,1,30,1,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,1,Bank transfer,25.98,769.62,0
2629,Male,0,0,0,53,1,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,Two year,1,Bank transfer,108.32,5737.58,1
2630,Female,0,0,1,43,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Mailed check,87.42,3749.67,0
2631,Male,0,0,1,33,1,No phone service,DSL,No,No,Yes,No,No,No internet service,Month-to-month,1,Credit card,57.03,1888.55,0
2632,Male,0,1,1,70,0,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,0,Credit card,39.05,2733.33,0
2633,Female,0,1,0,61,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,1,Electronic check,101.65,6203.49,1
2634,Male,0,1,0,22,1,No phone service,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,1,Bank transfer,80.32,1765.27,0
2635,Male,0,0,0,45,1,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,0,Mailed check,56.04,2518.71,0
2636,Male,0,0,0,55,1,No,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,1,Bank transfer,64.38,3535.34,0
2637,Male,1,0,0,6,1,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,One year,0,Credit card,102.65,621.31,1
2638,Male,0,1,0,60,1,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,1,Mailed check,53.89,3237.31,0
2639,Male,1,1,1,2,1,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,0,Bank transfer,28.96,55.13,0
2640,Female,0,0,0,37,1,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,One year,1,Bank transfer,111.13,4108.23,0
2641,Female,0,0,0,33,1,No,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,0,Electronic check,58.73,1928.11,0
2642,Male,0,1,1,43,1,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,0,Electronic check,54.84,2349.39,0
2643,Male,0,1,0,29,1,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,1,Credit card,40.44,1175.23,0
2644,Female,0,1,1,16,1,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,1,Bank transfer,109.74,1756.13,0
2645,Male,0,0,1,58,0,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,0,Electronic check,41.75,2420.2,0
2646,Male,0,0,0,9,0,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,0,Bank transfer,83.67,759.58,0
2647,Male,1,0,1,17,1,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,0,Mailed check,108.08,1837.44,0
2648,Female,0,1,1,44,1,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,1,Bank transfer,23.49,1031.25,1
2649,Male,0,1,1,58,1,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,0,Bank transfer,102.88,5960.27,0
2650,Female,0,0,1,61,1,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,0,Credit card,61.06,3731.07,0
2651,Male,0,0,0,58,1,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,0,Mailed check,85.8,4977.92,0
2652,Female,0,1,1,48,1,No,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,0,Mailed check,57.24,2739.37,0
2653,Female,0,0,0,62,1,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,1,Electronic check,89.55,5555.08,0
2654,Male,0,1,1,31,1,No,DSL,No internet service,Yes,No,No internet service,No,No,Two year,1,Mailed check,45.43,1406.83,1
2655,Female,0,1,1,9,1,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,0,Credit card,22.19,205.94,0
2656,Male,0,0,1,10,1,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,Two year,1,Electronic check,114.78,1156.18,0
2657,Female,0,1,0,69,1,Yes,No,No internet service,No,No,No internet service,Yes,Yes,One year,1,Bank transfer,21.64,1495.17,0
2658,Male,1,0,0,61,1,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,0,Mailed check,102.41,6251.64,0
2659,Male,0,1,0,46,1,No phone service,DSL,No,Yes,Yes,No internet service,No,No internet service,One year,0,Bank transfer,36.91,1688.99,0
2660,Female,0,1,1,33,1,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,1,Electronic check,59.22,1955.47,1
2661,Male,0,0,1,16,1,No phone service,No,No,Yes,Yes,No internet service,Yes,No,One year,1,Mailed check,102.25,1641.11,0
2662,Male,1,1,1,53,1,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,0,Electronic check,40.59,2151.21,0
2663,Female,0,0,1,39,1,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,0,Electronic check,106.57,4158.1,1
2664,Male,0,0,0,18,1,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,0,Mailed check,69.78,1264.02,0
2665,Male,0,1,1,66,0,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,0,Mailed check,56.62,3730.88,0
2666,Female,0,0,0,52,1,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,0,Electronic check,86.24,4476.44,0
2667,Female,0,0,1,63,0,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Two year,1,Credit card,54.14,3414.63,1
2668,Male,0,0,0,46,1,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,0,Mailed check,54.73,2524.04,0
2669,Male,0,0,0,5,0,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,93.35,473.76,1
2670,Female,0,0,1,15,1,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,0,Bank transfer,50.98,767.53,0
2671,Female,0,0,1,71,1,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,0,Bank transfer,40.08,2852.34,0
2672,Male,0,1,0,17,1,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,1,Mailed check,100.76,1716.93,0
2673,Female,0,0,1,51,1,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,One year,1,Mailed check,100.54,5119.29,0
2674,Male,0,1,1,47,1,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,1,Bank transfer,69.76,3283.96,0
2675,Male,1,1,0,42,1,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,1,Electronic check,72.67,3045.73,0
2676,Male,0,0,0,38,1,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,1,Electronic check,89.61,3399.91,0
2677,Male,0,1,0,48,0,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,1,Electronic check,70.93,3402.53,0
2678,Male,0,1,0,11,1,No,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,0,Credit card,61.7,674.99,1
2679,Female,0,0,1,9,0,No phone service,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,0,Mailed check,119.49,1071.84,1
2680,Female,0,0,0,70,1,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,0,Credit card,34.76,2426.59,0
